Al Badar Associates,House,PKR3.75 Crore,"PAEC Employees Cooperative Housing Society, Islamabad, Islamabad Capital",1.2 Kanal,For Sale
Zulfiqar Enterprises,House,PKR9.5 Crore,"I-8, Islamabad, Islamabad Capital",14.2 Marla,For Sale
Chohan HAY Estate,House,PKR29.5 Crore,"F-8, Islamabad, Islamabad Capital",1.2 Kanal,For Sale
Asia Builders & Real Estate,Farm House,PKR25 Crore,"Gulberg, Islamabad, Islamabad Capital",4 Kanal,For Sale
Eagle Real Estate,House,PKR6.5 Crore,"Kashmir Highway, Islamabad, Islamabad Capital",10 Marla,For Sale
Eagle Real Estate,Farm House,PKR30 Crore,"Gulberg, Islamabad, Islamabad Capital",4 Kanal,For Sale
Property Manager,House,PKR10.5 Crore,"I-8, Islamabad, Islamabad Capital",12 Marla,For Sale
Executive Estate & Marketing,Flat,PKR71.75 Lakh,"G-13, Islamabad, Islamabad Capital",7.8 Marla,For Sale
Executive Estate & Marketing,Flat,PKR55.35 Lakh,"G-13, Islamabad, Islamabad Capital",6 Marla,For Sale
Executive Estate & Marketing,House,PKR1.85 Crore,"H-13, Islamabad, Islamabad Capital",5 Marla,For Sale
Executive Estate & Marketing,Flat,PKR84.05 Lakh,"G-13, Islamabad, Islamabad Capital",9.1 Marla,For Sale
Executive Estate & Marketing,House,PKR68 Lakh,"G-13, Islamabad, Islamabad Capital",6 Marla,For Sale
Executive Estate & Marketing,House,PKR68 Lakh,"G-13, Islamabad, Islamabad Capital",6 Marla,For Sale
Executive Estate & Marketing,House,PKR70 Lakh,"G-13, Islamabad, Islamabad Capital",6 Marla,For Sale
Fair Deal Marketing (Pvt) Ltd,House,PKR2.75 Crore,"Park View City, Islamabad, Islamabad Capital",5 Marla,For Sale
VIP Properties,House,PKR8.5 Crore,"DHA Defence, Islamabad, Islamabad Capital",1 Kanal,For Sale
One World Real Estate & Property Consultant,House,PKR3.25 Crore,"I-10, Islamabad, Islamabad Capital",6 Marla,For Sale
ARK Marketing,House,PKR9.4 Crore,"DHA Defence, Islamabad, Islamabad Capital",1 Kanal,For Sale
District 92,Flat,PKR2.03 Crore,"Gulberg, Islamabad, Islamabad Capital",6.4 Marla,For Sale
Al Badar Associates,House,PKR3.75 Crore,"DHA Defence, Islamabad, Islamabad Capital",6 Marla,For Sale
Pak Zamin Estate,House,PKR10.5 Crore,"D-12, Islamabad, Islamabad Capital",10.9 Marla,For Sale
Gigyani Real Estate & Builders,House,PKR4.7 Crore,"Bahria Town, Islamabad, Islamabad Capital",10 Marla,For Sale
Direct Properties,House,PKR8.85 Crore,"DHA Defence, Islamabad, Islamabad Capital",1 Kanal,For Sale
Sarim Estate & Builders,Flat,PKR1.65 Crore,"E-11, Islamabad, Islamabad Capital",16 Marla,For Sale
Chohan HAY Estate,House,PKR17.5 Crore,"F-8, Islamabad, Islamabad Capital",1.1 Kanal,For Sale
Madina Builders And Associates,Flat,PKR1.05 Crore,"Bahria Town, Islamabad, Islamabad Capital",5.2 Marla,For Sale
Eagle Real Estate,Farm House,PKR25 Crore,"Gulberg, Islamabad, Islamabad Capital",4 Kanal,For Sale
Eagle Real Estate,House,PKR48 Crore,"F-8, Islamabad, Islamabad Capital",3.6 Kanal,For Sale
Amaziah Real Estate,House,PKR5.25 Crore,"DHA Defence, Islamabad, Islamabad Capital",14 Marla,For Sale
Amaziah Real Estate,House,PKR13 Crore,"DHA Defence, Islamabad, Islamabad Capital",2 Kanal,For Sale
Amaziah Real Estate,House,PKR15.5 Crore,"DHA Defence, Islamabad, Islamabad Capital",2 Kanal,For Sale
Executive Estate & Marketing,House,PKR72 Lakh,"G-13, Islamabad, Islamabad Capital",6 Marla,For Sale
Executive Estate & Marketing,House,PKR56 Lakh,"G-13, Islamabad, Islamabad Capital",5.1 Marla,For Sale
The Sah Group,Flat,PKR23 Lakh,"D-17, Islamabad, Islamabad Capital",2 Marla,For Sale
Property Manager,House,PKR11.5 Crore,"I-8, Islamabad, Islamabad Capital",1 Kanal,For Sale
Executive Estate & Marketing,House,PKR1.85 Crore,"H-13, Islamabad, Islamabad Capital",5 Marla,For Sale
Executive Estate & Marketing,Flat,PKR71.75 Lakh,"G-13, Islamabad, Islamabad Capital",7.8 Marla,For Sale
Executive Estate & Marketing,Flat,PKR84.05 Lakh,"G-13, Islamabad, Islamabad Capital",9.1 Marla,For Sale
Shan Properties,House,PKR2.9 Crore,"Gulberg, Islamabad, Islamabad Capital",7 Marla,For Sale
Shan Properties,House,PKR3.1 Crore,"Gulberg, Islamabad, Islamabad Capital",7 Marla,For Sale
Shan Properties,House,PKR2.95 Crore,"Gulberg, Islamabad, Islamabad Capital",8 Marla,For Sale
Shan Properties,House,PKR3.15 Crore,"Gulberg, Islamabad, Islamabad Capital",7 Marla,For Sale
S & P Real Estate & Builders,House,PKR4.9 Crore,"Kashmir Highway, Islamabad, Islamabad Capital",10 Marla,For Sale
Data Real Estate,House,PKR9 Crore,"DHA Defence, Islamabad, Islamabad Capital",1 Kanal,For Sale
Marks Property Management,House,PKR12.5 Crore,"E-11, Islamabad, Islamabad Capital",1 Kanal,For Sale
MAK Builders Real Estate Consultants,Flat,PKR48.6 Lakh,"B-17, Islamabad, Islamabad Capital",2.4 Marla,For Sale
Chaudhry Property Advisor,House,PKR95 Lakh,"Sangam Town, Islamabad, Islamabad Capital",4 Marla,For Sale
Super Fair Deals,Flat,PKR1.2 Crore,"Bahria Town, Islamabad, Islamabad Capital",6.1 Marla,For Sale
Chohan HAY Estate,House,PKR42 Crore,"F-7, Islamabad, Islamabad Capital",2 Kanal,For Sale
RK Enterprises,House,PKR9.5 Crore,"DHA Defence, Islamabad, Islamabad Capital",1 Kanal,For Sale
AL-Nafay Realtors,Flat,PKR3.4 Crore,"F-11, Islamabad, Islamabad Capital",14.2 Marla,For Sale
Al Ahram Estate & Builders,House,PKR9.25 Crore,"DHA Defence, Islamabad, Islamabad Capital",1 Kanal,For Sale
Best Property Advisor & Builders,House,PKR17 Crore,"F-8, Islamabad, Islamabad Capital",17.8 Marla,For Sale
Shan Associates,House,PKR11.5 Crore,"Bani Gala, Islamabad, Islamabad Capital",4 Kanal,For Sale
Shan Associates,House,PKR2.8 Crore,"Bani Gala, Islamabad, Islamabad Capital",10 Marla,For Sale
Executive Estate & Marketing,Flat,PKR71.75 Lakh,"G-13, Islamabad, Islamabad Capital",7.8 Marla,For Sale
Executive Estate & Marketing,Flat,PKR84.05 Lakh,"G-13, Islamabad, Islamabad Capital",9.1 Marla,For Sale
S & P Real Estate & Builders,House,PKR9 Crore,"Kashmir Highway, Islamabad, Islamabad Capital",1 Kanal,For Sale
Kashmir Property Advisor,House,PKR7.5 Crore,"DHA Defence, Islamabad, Islamabad Capital",1 Kanal,For Sale
Kashmir Property Advisor,House,PKR8.5 Crore,"DHA Defence, Islamabad, Islamabad Capital",1 Kanal,For Sale
High Vision Associates,Flat,PKR1.9 Crore,"E-11, Islamabad, Islamabad Capital",8.4 Marla,For Sale
High Vision Associates,Flat,PKR1.05 Crore,"E-11, Islamabad, Islamabad Capital",3.1 Marla,For Sale
S & S Property Advisor,House,PKR5.7 Crore,"G-13, Islamabad, Islamabad Capital",10.9 Marla,For Sale
Nexus Estate Services,House,PKR2.2 Crore,"Bahria Town, Islamabad, Islamabad Capital",5 Marla,For Sale
AL Farrukh Real Estate & Builders,Flat,PKR85 Lakh,"DHA Defence, Islamabad, Islamabad Capital",3.6 Marla,For Sale
J7 Emporium,Flat,PKR76.23 Lakh,"B-17, Islamabad, Islamabad Capital",3.1 Marla,For Sale
RK Enterprises,House,PKR7 Crore,"DHA Defence, Islamabad, Islamabad Capital",1 Kanal,For Sale
Chohan HAY Estate,House,PKR27 Crore,"F-7, Islamabad, Islamabad Capital",1.1 Kanal,For Sale
Royal Crown Real Estate & Builders,Flat,PKR57 Lakh,"Gulberg, Islamabad, Islamabad Capital",2.4 Marla,For Sale
Marriott Estate & Builders,House,PKR39 Crore,"F-7, Islamabad, Islamabad Capital",2.1 Kanal,For Sale
Marriott Estate & Builders,House,PKR41 Crore,"F-8, Islamabad, Islamabad Capital",2.5 Kanal,For Sale
Marriott Estate & Builders,House,PKR22.5 Crore,"F-8, Islamabad, Islamabad Capital",1.2 Kanal,For Sale
Reliance Property Hub,House,PKR7 Crore,"DHA Defence, Islamabad, Islamabad Capital",1 Kanal,For Sale
Ajwa Enterprises & Marketing Real Estate Consultants,Flat,PKR2.25 Crore,"F-11, Islamabad, Islamabad Capital",10.7 Marla,For Sale
Shaheen Estate & Builders,House,PKR3.5 Crore,"Naval Anchorage, Islamabad, Islamabad Capital",12 Marla,For Sale
Square Nine International,House,PKR5.4 Crore,"DHA Defence, Islamabad, Islamabad Capital",10 Marla,For Sale
District 92,Flat,PKR2.79 Crore,"Gulberg, Islamabad, Islamabad Capital",8.3 Marla,For Sale
Euro Homes,House,PKR9.5 Crore,"Bahria Town, Islamabad, Islamabad Capital",1.2 Kanal,For Sale
Square Nine International,House,PKR9.5 Crore,"DHA Defence, Islamabad, Islamabad Capital",1 Kanal,For Sale
VIP Properties,House,PKR8.5 Crore,"DHA Defence, Islamabad, Islamabad Capital",1 Kanal,For Sale
